Generation,Fitness (R Square),MAE,Hidden Layers,Neurons Per Layer,Batch Size,Dropout,Initial Learn Rate
0,-0.03536080941557884,0.0010534350294619799,1.0929631206329822,34.00473532515214,1654.6037489943913,0.2201944992134372,0.02864901983058884
